ID,Company,Count,Address,City,County,State,Zip,Manager,"Recent Activity"
24418,"RSI II Expansion",2,"838 Lincoln County Pkwy",Lincolnton,"Lincoln County",NC,28092,,2020-06-24T02:39:07+00:00
24414,"Roth Bros",3,"3847 Crum Rd.",Youngstown,"Mahoning County",OH,44515,,2020-06-24T02:39:06+00:00
24409,"Roof Solutions, Inc.",2,"10307 Bailey Road",Cornelius,"Mecklenburg County",NC,28031,,2020-06-24T02:39:05+00:00
24410,"Roof Spec Inc.",0,"2400 Prior Avenue, Suite 102","Saint Paul","Ramsey County",MN,55113,,2020-06-24T02:39:05+00:00
24411,"Roofing Supply Group",0,"1600 Westinghouse Blvd.",Charlotte,"Mecklenburg County",NC,28273,,2020-06-24T02:39:05+00:00
24407,"Roof Control Services of NC",11,"104 Rand Park Dr.",Garner,"Wake County",NC,27529,,2020-06-24T02:39:04+00:00
24408,"Roof Engineering, Inc. Greenville",0,"704 Cromwell Dr., Suite A",Greenville,"Pitt County",NC,27858,,2020-06-24T02:39:04+00:00
24404,"Rodney Street Properties LLC",1,"1857 Cavendish Court",Charlotte,"Mecklenburg County",NC,28211,,2020-06-24T02:39:03+00:00
24402,"Rocky River Self Storage & Offices",1,"13534 Plaza Road Extension",Charlotte,"Mecklenburg County",NC,28215,,2020-06-24T02:39:02+00:00
24397,"RJS Properties, Inc",2,"2730 Rozzelles Ferry Road",Charlotte,"Mecklenburg County",NC,28208,,2020-06-24T02:39:01+00:00
24399,"Robert Johnson Architects",1,"1808 West Morehead Street",Charlotte,"Mecklenburg County",NC,28208,"John Hedrick (FCS)",2020-06-24T02:39:01+00:00
24400,"Robeson Community College Bldg 2 &3",0,"5160 Fayetteville Rd.",Lumberton,"Robeson County",NC,28360,,2020-06-24T02:39:01+00:00
24396,"Riverwood Properties",0,"3350 Riverwood Parkway",Atlanta,"Cobb County",GA,30339,"Jacob Withers (FCS)",2020-06-24T02:39:00+00:00
24393,"Richie's Home Improvement",1,"1411 Dale Earnhardt Boulevard",Kannapolis,"Cabarrus County",NC,28083,,2020-06-24T02:38:59+00:00
24387,"Rencher Construction, LLC",0,"1115 East Morehead Street",Charlotte,"Mecklenburg County",NC,28204,"John Hedrick (FCS)",2020-06-24T02:38:58+00:00
24389,"Restoration Hardware",0,"6815 Phillips Place Court",Charlotte,"Mecklenburg County",NC,28210,,2020-06-24T02:38:58+00:00
24383,"Redline Property",1,"7900 International Drive",Bloomington,"Hennepin County",MN,55425,"John Hedrick (FCS)",2020-06-24T02:38:57+00:00
24384,"Reeves Property Management",0,"1462 Ebenezer Road","Rock Hill","York County",SC,29732,,2020-06-24T02:38:57+00:00
24381,"Red Robin Gourmet Burgers, Inc",1,"6312 South Fiddlers Green Circle","Greenwood Village","Arapahoe County",CO,80111,,2020-06-24T02:38:56+00:00
24378,"RE McMahan Construction",4,"PO Box 681118",Charlotte,"Mecklenburg County",NC,28216,,2020-06-24T02:38:55+00:00
24379,"Red Blue",0,"1416 Center Park Drive",Charlotte,"Mecklenburg County",NC,28217,,2020-06-24T02:38:55+00:00
24375,"Raymond Engineering",0,"1224 Royal Drive",Conyers,"Rockdale County",GA,30094,,2020-06-24T02:38:54+00:00
24376,"RCM Development",1,"PO Box 1608",Huntersville,"Mecklenburg County",NC,28070,,2020-06-24T02:38:54+00:00
24372,"Rainbow Road NC, LLC",1,"c/o Lombard Group",Prospect,"New Haven County",CT,06712,,2020-06-24T02:38:53+00:00
24374,"Ranger Construction",0,"4240 Morris Field Drive",Charlotte,"Mecklenburg County",NC,28208,"Jacob Withers (FCS)",2020-06-24T02:38:53+00:00
24369,"QuikTrip Corporation",1,"648 Griffith Road",Charlotte,"Mecklenburg County",NC,28217,,2020-06-24T02:38:52+00:00
24370,"R.E. Crawford",0,"6650 Professional Parkway West",Sarasota,"Sarasota County",FL,34240,"Jacob Withers (FCS)",2020-06-24T02:38:52+00:00
24371,"Rainbow Childcare Center",1,"12700 Statesville Road",Huntersville,"Mecklenburg County",NC,28078,,2020-06-24T02:38:52+00:00
24366,"Quality Impressions Business Forms",1,"4908 Hovis Road",Charlotte,"Mecklenburg County",NC,28208,"Jacob Withers (FCS)",2020-06-24T02:38:51+00:00
24367,"Quality Jobs Inc",1,"400 Wingard Road",Concord,"Cabarrus County",NC,28025,,2020-06-24T02:38:51+00:00
24368,"Quick NE-Z  Frank Talley Owner",1,"4522 E Argyle Drive",Charlotte,"Mecklenburg County",NC,28213,,2020-06-24T02:38:51+00:00
24363,"Providence Painting",1,"1428 Blairhill Rd",Charlotte,"Mecklenburg County",NC,28217,,2020-06-24T02:38:50+00:00
24364,PTS,1,"2100 West Front Street",Statesville,"Iredell County",NC,28677,,2020-06-24T02:38:50+00:00
24359,"Professional Pool Services of Charlotte, Inc",1,"1070 Van Buren Ave","Indian Trail","Union County",NC,28079,,2020-06-24T02:38:49+00:00
24360,"Proffitt Dixon Partners",0,"1355 Greenwood Cliff",Charlotte,"Mecklenburg County",NC,28204,,2020-06-24T02:38:49+00:00
24361,"Proto Auto Care",1,"3727 Monroe Rd.",Charlotte,"Mecklenburg County",NC,28205,,2020-06-24T02:38:49+00:00
24356,"Price Management Company",2,"2811 Hillsborough Street",Raleigh,"Wake County",NC,27607,"Jacob Withers (FCS)",2020-06-24T02:38:48+00:00
24358,"Prime Property Care",1,"8116 University City Boulevard",Charlotte,"Mecklenburg County",NC,28213,,2020-06-24T02:38:48+00:00
24353,"Precision Plumbing",2,"474 West Matthews Street",Matthews,"Mecklenburg County",NC,28105,,2020-06-24T02:38:47+00:00
24354,"Preformed Line Products",1,"1700 Woodhurst Lane",Albemarle,"Stanly County",NC,28001,,2020-06-24T02:38:47+00:00
24355,"Prestige Auto Wash & Storage",1,"445 North Carolina 16 Business",Denver,"Lincoln County",NC,28037,,2020-06-24T02:38:47+00:00
24349,"Playbook Management Company",1,"2708 Yorkmont Road",Charlotte,"Mecklenburg County",NC,28208,,2020-06-24T02:38:46+00:00
24351,"Potter Construction",0,"1001 Palmer Plaza Lane",Charlotte,"Mecklenburg County",NC,28211,"Jacob Withers (FCS)",2020-06-24T02:38:46+00:00
24343,"Phillips Management Group",0,"1400 Battleground Avenue",Greensboro,"Guilford County",NC,27408,,2020-06-24T02:38:44+00:00
24344,"Phoenix Landscape Management",1,"1629 Industrial Center Circle",Charlotte,"Mecklenburg County",NC,28213,,2020-06-24T02:38:44+00:00
24345,"PIC Holdings, LLC",1,"6743 Wynfaire Lane",Charlotte,"Mecklenburg County",NC,28210,"Jacob Withers (FCS)",2020-06-24T02:38:44+00:00
24346,"Piedmont Equipment Inc",1,"110 Beccan Court",Danville,,VA,24541,"John Hedrick (FCS)",2020-06-24T02:38:44+00:00
24333,"Paul Katopodis",2,"1222 Paddock Circle",Charlotte,"Mecklenburg County",NC,28209,,2020-06-24T02:38:41+00:00
24334,"PC Godfrey",0,"1816 Rozzelles Ferry Road",Charlotte,"Mecklenburg County",NC,28208,,2020-06-24T02:38:41+00:00
24335,"PDM US",0,"640 Celriver Road","Rock Hill","York County",SC,29730,,2020-06-24T02:38:41+00:00
24336,"Pearson Construction & Services",0,"1328 Carmen Lane",Gastonia,"Gaston County",NC,28054,,2020-06-24T02:38:41+00:00
24331,"Paul Boldt",0,"420 Canyon Trail",Charlotte,"Mecklenburg County",NC,28270,"Jacob Withers (FCS)",2020-06-24T02:38:40+00:00
24332,"Paul Hammond",0,"8633 U.S. 52",Ansonville,"Anson County",NC,28007,,2020-06-24T02:38:40+00:00
24328,"Partitions Contracting",1,"2305 West Park Place Boulevard","Stone Mountain","Gwinnett County",GA,30087,,2020-06-24T02:38:39+00:00
24324,"P3 Electric",0,"3605 Latrobe Drive",Charlotte,"Mecklenburg County",NC,28211,,2020-06-24T02:38:38+00:00
24326,"Palmetto Air & Chiller Services",0,"434 Greenwood Road","West Columbia","Lexington County",SC,29169,,2020-06-24T02:38:38+00:00
24321,"Outbox Self Storage",2,"4815 Silabert Avenue",Charlotte,"Mecklenburg County",NC,28205,,2020-06-24T02:38:37+00:00
24322,"Owens Realty",3,"500 N Main Street",Monroe,"Union County",NC,28112,,2020-06-24T02:38:37+00:00
24323,"P3 Builds",0,"625 Digital Drive",Plano,"Collin County",TX,75075,,2020-06-24T02:38:37+00:00
24317,"Olivia Crowley",1,"1420 Pine Tree Drive",Charlotte,"Mecklenburg County",NC,28270,,2020-06-24T02:38:36+00:00
24311,"O Neil Digital Solutions",1,"4120 Goldmine Road",Monroe,"Union County",NC,28110,,2020-06-24T02:38:34+00:00
24308,"Northside City Church",0,"6621 Beatties Ford Rd",Charlotte,"Mecklenburg County",NC,28216,,2020-06-24T02:38:33+00:00
24304,"North Branch Commercial LLC",0,"St. Charles Place",Charlotte,"Mecklenburg County",NC,28299,,2020-06-24T02:38:32+00:00
24305,"Northlite Commons III, LLC",1,"1235 East Blvd.",Charlotte,"Mecklenburg County",NC,28203,,2020-06-24T02:38:32+00:00
24306,"Northrop Grumman",1,"1201 Continental Blvd",Charlotte,"Mecklenburg County",Nc,28273,,2020-06-24T02:38:32+00:00
24302,"North American Construction Enterprises, LLC",0,"23812 Harper Ave","St Clair Shores","Macomb County",MI,48080,,2020-06-24T02:38:31+00:00
24303,"North American Roofing",9,"14025 Riveredge Drive",Tampa,"Hillsborough County",FL,33637,,2020-06-24T02:38:31+00:00
24295,"Newbridge Wireless, LLC",1,"11820 W. Market Place",Fulton,"Howard County",MD,20759,,2020-06-24T02:38:29+00:00
24296,"Newmark Grubb Knight Frank",1,"Po Box 36556",Charlotte,"Mecklenburg County",nc,28236,,2020-06-24T02:38:29+00:00
24297,"Newton Custom Homes and Realty",5,"6012 Hemlock Drive","Indian Trail","Union County",NC,28079,,2020-06-24T02:38:29+00:00
24293,"New Bethel Church",1,"1520 Little Rock Road",Charlotte,"Mecklenburg County",NC,28214,,2020-06-24T02:38:28+00:00
24291,Neugart,0,"14325 South Lakes Drive",Charlotte,"Mecklenburg County",NC,28273,,2020-06-24T02:38:27+00:00
24286,"Myers Park Presbyterian Church",1,"2501 Oxford Place",Charlotte,"Mecklenburg County",NC,28207,,2020-06-24T02:38:25+00:00
24279,"Morrocroft Place",1,"2633 Richardson Drive",Charlotte,"Mecklenburg County",NC,28211,"John Hedrick (FCS)",2020-06-24T02:38:23+00:00
24275,Morcor,1,"775 West Spring Creek Place",Springville,"Utah County",UT,84663,,2020-06-24T02:38:22+00:00
24277,"Morgans shoes & Bootery",0,"2755 East Franklin Boulevard",Gastonia,"Gaston County",NC,28056,"Jacob Withers (FCS)",2020-06-24T02:38:22+00:00
24272,"Monroe Metal",1,"6025 Stitt Street",Monroe,"Union County",NC,28110,,2020-06-24T02:38:21+00:00
24273,"Montecito Medical Management",1,"11782 Jollyville Rd, Ste 209",Austin,"Travis County",TX,78759,,2020-06-24T02:38:21+00:00
24269,"Miner LTD",0,"1785 Corporate Drive",Norcross,"Gwinnett County",GA,30093,,2020-06-24T02:38:20+00:00
24270,"Mohican Mills",1,"1419 Gaston Street",Lincolnton,"Lincoln County",NC,28092,,2020-06-24T02:38:20+00:00
24264,"Migway   Owner David Voronin",1,"9349 China Grove Church Road",Pineville,"Mecklenburg County",NC,28134,,2020-06-24T02:38:19+00:00
24265,"Mike Lemmond",1,"672 Spindlewood",Pittsboro,"Chatham County",NC,27312,,2020-06-24T02:38:19+00:00
24262,"Metal Roofing Systems",0,"7687 Old Plank Rd",Stanley,"Lincoln County",NC,28164,,2020-06-24T02:38:18+00:00
24263,"Methods Machine Tools INC",0,"13607 South Point Boulevard",Charlotte,"Mecklenburg County",NC,28273,,2020-06-24T02:38:18+00:00
24260,"Meridian Management Corp",1,"832 East 4th Street",Charlotte,"Mecklenburg County",NC,28202,,2020-06-24T02:38:17+00:00
24257,"Mecklenburg County ABC Board",3,"3333 North Tryon Street",Charlotte,"Mecklenburg County",NC,28206,,2020-06-24T02:38:16+00:00
24258,"Medalist Fund 1A, LLC",0,"c/o Shockoe Commercial Properties, LLC",Richmond,,VA,23219,,2020-06-24T02:38:16+00:00
24252,Mckenny's,0,"3601 Performance Road",Charlotte,"Mecklenburg County",NC,28214,,2020-06-24T02:38:15+00:00
24250,"MCE Construction",0,"9410 Bayview Parkway",Charlotte,"Mecklenburg County",NC,28216,,2020-06-24T02:38:14+00:00
24251,"Mckee Realty Company",1,"2030 South Tryon Street",Charlotte,"Mecklenburg County",NC,28203,"John Hedrick (FCS)",2020-06-24T02:38:14+00:00
24245,"MB Real Estate Services, Inc.",1,"181 West Madison Street",Chicago,"Cook County",IL,60602,,2020-06-24T02:38:13+00:00
24246,"MBH Construction LLC",1,"South Turner Avenue",Charlotte,"Mecklenburg County",NC,28208,"John Hedrick (FCS)",2020-06-24T02:38:13+00:00
24247,"MBV European LTD",1,"5410 Old Pineville Rd.",Charlotte,"Mecklenburg County",NC,28217,,2020-06-24T02:38:13+00:00
24248,"McConnell Buildings",1,"319 Main St",Pineville,"Mecklenburg County",NC,28134,,2020-06-24T02:38:13+00:00
24241,"Mary Litch",1,"3932 Sussex Avenue",Charlotte,"Mecklenburg County",NC,28210,,2020-06-24T02:38:12+00:00
24242,"Mason Linker",1,"230 North Main Street",Mooresville,"Iredell County",NC,28115,,2020-06-24T02:38:12+00:00
24238,"Mark Stogner",1,"5404 Central Avenue",Charlotte,"Mecklenburg County",NC,28212,,2020-06-24T02:38:11+00:00
24239,"Markim Services",1,"8100 East Independence Boulevard",Charlotte,"Mecklenburg County",NC,28227,,2020-06-24T02:38:11+00:00
24240,"Marlof Construction",1,"5015 Idlewild Road North","Mint Hill","Mecklenburg County",NC,28227,"John Hedrick (FCS)",2020-06-24T02:38:11+00:00
24236,"Marc Allen Orthodontics",1,"223 Gilead Road",Huntersville,"Mecklenburg County",NC,28078,,2020-06-24T02:38:10+00:00
24237,"Mark Oil",1,"1115 North Church Street",Charlotte,"Mecklenburg County",NC,28206,,2020-06-24T02:38:10+00:00
24231,"M-co, Llc",1,"11756 Borman Drive","Saint Louis","St. Louis County",MO,63146,,2020-06-24T02:38:09+00:00
24233,"Mallard Creek Capital Partners",2,"200 S Tryon St",Charlotte,"Mecklenburg County",NC,28202,,2020-06-24T02:38:09+00:00
24228,"Lynd Community Management",0,"2810 Selwyn Ave.",Charlotte,"Mecklenburg County",NC,28209,,2020-06-24T02:38:08+00:00
24222,"Logistics Building",1,"3410 Oak Lake Boulevard",Charlotte,"Mecklenburg County",NC,28208,,2020-06-24T02:38:06+00:00
24219,"Livingstone College",3,"701 West Monroe Street",Salisbury,"Rowan County",NC,28144,,2020-06-24T02:38:05+00:00
24220,"LKN Mechanical",0,"14311 Hunters Road",Huntersville,"Mecklenburg County",NC,28078,,2020-06-24T02:38:05+00:00
24214,"Lincoln County",1,"115 West Main Street",Lincolnton,"Lincoln County",NC,28092,,2020-06-24T02:38:04+00:00
24212,"Light of Christ United Methodist Church",1,"9212 Bryant Farms Road",Charlotte,"Mecklenburg County",NC,28277,"Jacob Withers (FCS)",2020-06-24T02:38:03+00:00
24210,"Liberty Solutions",7,"6130 Harris Technology Blvd.",Charlotte,"Mecklenburg County",NC,28269,,2020-06-24T02:38:02+00:00
24206,"LeAnn Nguyen",1,"213 Westgate Mall Drive",Spartanburg,"Spartanburg County",SC,29301,,2020-06-24T02:38:01+00:00
24207,"Lee of the Carolinas",0,"633 Eagleton Downs Drive",Pineville,"Mecklenburg County",NC,28134,,2020-06-24T02:38:01+00:00
24202,"Larry Starnes",0,"10801 Southern Loop",Pineville,"Mecklenburg County",NC,28134,,2020-06-24T02:38:00+00:00
24198,"Lancaster County School District",6,"300 S Catawba St",Lancaster,"Lancaster County",SC,29720,"John Hedrick (FCS)",2020-06-24T02:37:59+00:00
24199,"Landcare Innovations",1,"9701 Metromont Industrial Boulevard",Charlotte,"Mecklenburg County",NC,28269,,2020-06-24T02:37:59+00:00
24200,"Lane Construction",1,"8205 Wilkinson Boulevard",Charlotte,"Mecklenburg County",NC,28214,,2020-06-24T02:37:59+00:00
24196,"Lady Jane Haircuts for Men",1,"3921 Rochester Road",Troy,"Oakland County",MI,48083,,2020-06-24T02:37:58+00:00
24197,"Lakeside Project Solutions, LLC",1,"405 North Pilot Knob Road",Denver,"Lincoln County",NC,28037,,2020-06-24T02:37:58+00:00
24193,"KLN Design Builders, Inc.",0,"8 E. Cove Drive","South Barrington","Cook County",IL,60010,,2020-06-24T02:37:57+00:00
24194,"Kodiak Constructors, Inc.",1,"5935 Carnegie Blvd, Suite 201",Charlotte,"Mecklenburg County",NC,28209,,2020-06-24T02:37:57+00:00
24189,"Kimble Property",1,"518 North Avenue","Rock Hill","York County",SC,29732,,2020-06-24T02:37:56+00:00
24188,"Kim Patel",1,"2740 Gray Fox Road",Monroe,"Union County",NC,28110,,2020-06-24T02:37:55+00:00
24184,"Keffer Volkswagen",1,"13651 Statesville Rd.",Huntersville,"Mecklenburg County",NC,28078,"John Hedrick (FCS)",2020-06-24T02:37:54+00:00
24180,Katerra,0,"1175 Peachtree Street Northeast",Atlanta,"Fulton County",GA,30361,"Jacob Withers (FCS)",2020-06-24T02:37:53+00:00
24182,KDB,1,"3490 Piedmont Road Northeast",Atlanta,"Fulton County",GA,30305,"John Hedrick (FCS)",2020-06-24T02:37:53+00:00
24177,"K-Tek Carolina",1,"10240 Industrial Drive",Pineville,"Mecklenburg County",NC,28134,,2020-06-24T02:37:52+00:00
24178,"Kannapolis construction Company, inc.",1,"P.O. Box 105",Kannapolis,,NC,28083,,2020-06-24T02:37:52+00:00
24179,"Kappas of Charlotte Foundation",1,"5409 Beatties Ford Road",Charlotte,"Mecklenburg County",NC,28216,,2020-06-24T02:37:52+00:00
24168,"John Stafford",1,"1670 East Broad Street",Statesville,"Iredell County",NC,28625,,2020-06-24T02:37:50+00:00
24171,"Johnny Wallace",1,"14842 Eastfield Road",Huntersville,"Mecklenburg County",NC,28078,"Jacob Withers (FCS)",2020-06-24T02:37:50+00:00
24165,"John Bowlin",1,"4501 Shannamara Drive",Matthews,"Union County",NC,28104,,2020-06-24T02:37:49+00:00
24166,"John Esposito",1,"1381 Chestnut Lane",Matthews,"Union County",NC,28104,,2020-06-24T02:37:49+00:00
24163,"Jiangsu Royal Home USA INC",2,"13451 South Point Boulevard",Charlotte,"Mecklenburg County",NC,28273,,2020-06-24T02:37:48+00:00
24160,"JCI Chemical",1,"1500 Tar Heel Road",Charlotte,"Mecklenburg County",NC,28208,,2020-06-24T02:37:47+00:00
24157,"James Contracting llc",1,"12838 Forrester Avenue",Huntersville,"Mecklenburg County",NC,28078,"John Hedrick (FCS)",2020-06-24T02:37:46+00:00
24152,"ITP Office Building",1,"12053 East Independence Boulevard",Matthews,"Mecklenburg County",NC,28105,,2020-06-24T02:37:45+00:00
24153,"J F Schultze Construction, Llc",1,"2820 Selwyn Ave., Suite 500",Charlotte,"Mecklenburg County",NC,28209,,2020-06-24T02:37:45+00:00
24145,"Innovative Metals Company, Inc",0,"4648 South Old Peachtree Road Northwest",Norcross,"Gwinnett County",GA,30071,,2020-06-24T02:37:43+00:00
24147,"Integrity Heating and Cooling",5,"11907 Sam Roper Drive",Charlotte,"Mecklenburg County",NC,28269,,2020-06-24T02:37:43+00:00
24144,"Industrial Hard Carbon LLC",1,"771 Crosspoint Drive",Denver,"Lincoln County",NC,28037,,2020-06-24T02:37:42+00:00
24139,"Independent Beverage",1,"3936 Corporation Circle",Charlotte,"Mecklenburg County",NC,28216,"Jacob Withers (FCS)",2020-06-24T02:37:41+00:00
24141,"Indian Motorcycles",0,"110 Indian Walk",Lowell,"Gaston County",NC,28098,,2020-06-24T02:37:41+00:00
24142,"Industrial Container Services",1,"2810 West Trade Street",Charlotte,"Mecklenburg County",NC,28208,,2020-06-24T02:37:41+00:00
24135,IGA,1,"326 Dearborn Street","Great Falls","Chester County",SC,29055,,2020-06-24T02:37:40+00:00
24132,"Humane Society of Charlotte",1,"2700 Toomey Avenue",Charlotte,"Mecklenburg County",NC,28203,,2020-06-24T02:37:39+00:00
24129,"Hoskins Avenue Baptist Church",1,"101 South Hoskins Road",Charlotte,"Mecklenburg County",NC,28208,,2020-06-24T02:37:38+00:00
24126,"Honey On Wales",1,"241 Wales Avenue",Charlotte,"Mecklenburg County",NC,28209,"Jacob Withers (FCS)",2020-06-24T02:37:37+00:00
24127,"HOPE CITY CHURCH",1,"4555 North Carolina 49",Harrisburg,"Cabarrus County",NC,28075,,2020-06-24T02:37:37+00:00
24122,"Holy Angels",1,"6600 Wilkinson Boulevard",Belmont,"Gaston County",NC,28012,,2020-06-24T02:37:36+00:00
24124,"Holy Infant Catholic Church",1,"1042 Freeway Drive",Reidsville,"Rockingham County",NC,27320,,2020-06-24T02:37:36+00:00
24119,Hodell-Natco,0,"116 Belk Court",Blythewood,"Richland County",SC,29016,,2020-06-24T02:37:35+00:00
24121,"Holder Construction",0,"6028 Startown Road",Newton,"Catawba County",NC,28658,"Jacob Withers (FCS)",2020-06-24T02:37:35+00:00
24115,"Hill Electric Company",1,"1124 East 10th Street",Charlotte,"Mecklenburg County",NC,28204,,2020-06-24T02:37:34+00:00
24118,"HMS CON",2,"1900 Abbott Street",Charlotte,"Mecklenburg County",NC,28203,,2020-06-24T02:37:34+00:00
24112,"HHC Construction II, LLC",0,"109 Winona Street",Charlotte,"Mecklenburg County",NC,28203,,2020-06-24T02:37:33+00:00
24113,"Hicaps, Inc.",1,"600 North Regional Road",Greensboro,"Guilford County",NC,27409,,2020-06-24T02:37:33+00:00
24114,"Highland Ventures LTD",2,"2500 Lehigh Avenue",Glenview,"Cook County",IL,60026,"John Hedrick (FCS)",2020-06-24T02:37:33+00:00
24110,"Hendrick Automotive Group",2,"7650 Bruton Smith Blvd.",Concord,"Cabarrus County",NC,28027,,2020-06-24T02:37:32+00:00
24108,"Henderson County Central Services",1,"320 Williams Street",Hendersonville,"Henderson County",NC,28792,,2020-06-24T02:37:31+00:00
24101,"Hazelrig's - Thomas",0,"10129 Thomas Payne Circle",Charlotte,"Mecklenburg County",NC,28277,,2020-06-24T02:37:29+00:00
24102,"HC Retail, LLC",0,"PO Box 32812",Charlotte,"Mecklenburg County",NC,28232,,2020-06-24T02:37:29+00:00
24100,"Haywood Equity Group LLC",0,"510 West 1st Street",Lowell,"Gaston County",NC,28098,"Jacob Withers (FCS)",2020-06-24T02:37:28+00:00
24096,"Harrah's Cherokee Resorts & Casino",0,"777 Casino Drive",Cherokee,"Jackson County",NC,28719,"Jacob Withers (FCS)",2020-06-24T02:37:27+00:00
24093,"Hankins & Whittington Funeral Home",1,"1111 East Boulevard",Charlotte,"Mecklenburg County",NC,28203,,2020-06-24T02:37:26+00:00
24094,"Harker Collaborative Construction",3,"122 W Bland St",Charlotte,"Mecklenburg County",NC,28203,,2020-06-24T02:37:26+00:00
24095,"Harper General Contractors",0,"1310 South Tryon Street",Charlotte,"Mecklenburg County",NC,28203,"Jacob Withers (FCS)",2020-06-24T02:37:26+00:00
24091,"Hampton Inn & Suites – SouthPark",1,"6700 Phillips Place Court",Charlotte,"Mecklenburg County",NC,28210,,2020-06-24T02:37:25+00:00
24092,"Hanh's Heat-Cool-Electrical",0,"934 Cason Street",Belmont,"Gaston County",NC,28012,,2020-06-24T02:37:25+00:00
24087,"Gvest Capital",1,"136 Main Street",Pineville,"Mecklenburg County",NC,28134,,2020-06-24T02:37:24+00:00
24089,"Halle Properties, LLC",0,"20225 North Scottsdale Road",Scottsdale,"Maricopa County",AZ,85255,,2020-06-24T02:37:24+00:00
24080,"Granite Street Up Fit",1,"11445 Granite Street",Charlotte,"Mecklenburg County",NC,28273,,2020-06-24T02:37:22+00:00
24081,"Granite Telecommunications, LLC",0,"100 Newport Avenue Extension",Quincy,"Norfolk County",MA,02171,,2020-06-24T02:37:22+00:00
24082,"Grant Exterminating INC.",0,"249 Trakas Boulevard",Gastonia,"Gaston County",NC,28052,,2020-06-24T02:37:22+00:00
24083,"Greater Hickory CCM",1,"31 1st Ave SE",Hickory,"Catawba County",NC,28602,,2020-06-24T02:37:22+00:00
24077,"GKN Driveline",1,"1848 GKN Way",Newton,"Catawba County",NC,28658,,2020-06-24T02:37:21+00:00
24078,"GL Wilson",0,"190 Wilson Park Road",Statesville,"Iredell County",NC,28625,,2020-06-24T02:37:21+00:00
24076,"Gilbane Building Company",0,"1215 East Fort Avenue",Baltimore,,MD,21230,,2020-06-24T02:37:20+00:00
24072,"Geo Group, Inc.",1,"One Park Place","Boca Raton","Palm Beach County",FL,33487,,2020-06-24T02:37:19+00:00
24073,"Geo Plastics",1,"3801 Westinghouse Commons Drive",Charlotte,"Mecklenburg County",NC,28273,,2020-06-24T02:37:19+00:00
24071,Genpak,1,"1201 Westinghouse Boulevard",Charlotte,"Mecklenburg County",NC,28273,,2020-06-24T02:37:18+00:00
24066,"Gastonia NC, LLC",1,"66 West 77th Street","New York","New York County",NY,10024,,2020-06-24T02:37:17+00:00
24067,"Gb Edwards",1,"Po Box 410852",Charlotte,"Mecklenburg County",NC,28241,,2020-06-24T02:37:17+00:00
24068,"GEM management LLC",0,"2021 Cross Beam Drive",Charlotte,"Mecklenburg County",NC,28217,,2020-06-24T02:37:17+00:00
24064,"Gastiona Masonic Temple",0,"214 South South Street",Gastonia,"Gaston County",NC,28052,,2020-06-24T02:37:16+00:00
24055,"G & S Heating Air Energy Services",0,"1901 West A Street",Kannapolis,"Rowan County",NC,28081,,2020-06-24T02:37:14+00:00
24056,"G&W Equipment Inc.",0,"600 Lawton Road",Charlotte,"Mecklenburg County",NC,28216,"John Hedrick (FCS)",2020-06-24T02:37:14+00:00
24053,"Full Throttle Powersports",0,"100 indian walk",Lowell,"Gaston County",nc,28098,,2020-06-24T02:37:13+00:00
24054,"Fusion General Contractors",0,"1034 Marguerite Drive",Lowell,"Gaston County",NC,28098,,2020-06-24T02:37:13+00:00
24050,"Fred H. Beck & Associates, LLC",2,"8924 Blakeney Professional Dr.",Charlotte,"Mecklenburg County",NC,28277-6660,,2020-06-24T02:37:12+00:00
24051,"Frontier Ballantyne, LLC",2,"1801 SW 3rd Ave, Suite 500",Miami,"Miami-Dade County",FL,33129,,2020-06-24T02:37:12+00:00
24046,"Foxx Contracting",1,"4972 Riverview Dr",Harrisburg,"Cabarrus County",NC,28075,,2020-06-24T02:37:11+00:00
24047,"Fox’s Alley",1,"1901 Skyway Drive",Monroe,"Union County",NC,28110,,2020-06-24T02:37:11+00:00
24041,Ford,1,"330 Town Center Dr",Dearbord,"Wayne County",NC,48126,,2020-06-24T02:37:10+00:00
24039,"FMOC LTD Commercial Real Estate",0,"PO Box 161150",Austin,"Travis County",TX,78746,,2020-06-24T02:37:09+00:00
24036,"Flooring Solutions",1,"1018 Van Buren Ave.","Indian Trail","Union County",NC,28079,,2020-06-24T02:37:08+00:00
24032,"First Mt. Calvary Baptist Church",1,"209 West 28th Street",Charlotte,"Mecklenburg County",NC,28206,,2020-06-24T02:37:07+00:00
24033,"First Presbyterian Church Mooresville",1,"143 South Broad Street",Mooresville,"Iredell County",NC,28115,,2020-06-24T02:37:07+00:00
24028,Firefold,2,"990 Biscayne Dr",Concord,"Cabarrus County",NC,28027,,2020-06-24T02:37:06+00:00
24025,"Fhaolain Group",1,"1401 Zion Church Road East",Concord,"Cabarrus County",NC,28025,,2020-06-24T02:37:05+00:00
24024,"Ferrara|Buist General Contractors",0,"1201 Carolina Place Parkway Suite 101","Fort Mill","York County",SC,29708,,2020-06-24T02:37:04+00:00
24021,"Fairway Condo Association",1,"PO box 33324",Charlotte,"Mecklenburg County",NC,28233,,2020-06-24T02:37:03+00:00
24022,"Fairway Management Group",0,"728 Shades Creek Parkway",Birmingham,"Jefferson County",AL,35209,,2020-06-24T02:37:03+00:00
